KP [km],Distance step [m],Time [s],Speed [km/h],Acceleration [m/s²],Equivalent grade [‰],Radius [m],Speed restriction [km/h],Tractive Effort [kN],Braking Effort [kN],Resistance [kN]
130.29000000,5.00000000,0.13112140,137.63139177,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.42471155,3.43031155
130.29500000,5.00000000,0.13180299,136.92333621,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.41022244,3.41582244
130.30000000,5.00000000,0.13249531,136.21160009,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.39569583,3.40129583
130.30500000,5.00000000,0.13319867,135.49612541,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.38113113,3.38673113
130.31000000,5.00000000,0.13391334,134.77685261,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.36652771,3.37212771
130.31500000,5.00000000,0.13463964,134.05372057,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.35188496,3.35748496
130.32000000,5.00000000,0.13537789,133.32666650,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.33720221,3.34280221
130.32500000,5.00000000,0.13612842,132.59562587,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.32247882,3.32807882
130.33000000,5.00000000,0.13689158,131.86053238,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.30771408,3.31331408
130.33500000,5.00000000,0.13766771,131.12131787,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.29290731,3.29850731
130.34000000,5.00000000,0.13845720,130.37791224,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.27805778,3.28365778
130.34500000,5.00000000,0.13926042,129.63024338,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.26316474,3.26876474
130.35000000,5.00000000,0.14007779,128.87823711,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.24822742,3.25382742
130.35500000,5.00000000,0.14090972,128.12181703,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.23324505,3.23884505
130.36000000,5.00000000,0.14175666,127.36090452,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.21821680,3.22381680
130.36500000,5.00000000,0.14261905,126.59541856,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.20314184,3.20874184
130.37000000,5.00000000,0.14349738,125.82527568,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.18801930,3.19361930
130.37500000,5.00000000,0.14439213,125.05038984,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.17284830,3.17844830
130.38000000,5.00000000,0.14530384,124.27067232,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.15762792,3.16322792
130.38500000,5.00000000,0.14623303,123.48603160,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.14235721,3.14795721
130.39000000,5.00000000,0.14718029,122.69637321,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.12703519,3.13263519
130.39500000,5.00000000,0.14814619,121.90159966,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.11166085,3.11726085
130.40000000,5.00000000,0.14913137,121.10161023,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.09623315,3.10183315
130.40500000,5.00000000,0.15013646,120.29630086,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.08075101,3.08635101
130.41000000,5.00000000,0.15116215,119.48556398,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.06521331,3.07081331
130.41500000,5.00000000,0.15220916,118.66928836,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.04961890,3.05521890
130.42000000,5.00000000,0.15327823,117.84735890,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.03396659,3.03956659
130.42500000,5.00000000,0.15437015,117.01965647,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.01825513,3.02385513
130.43000000,5.00000000,0.15548574,116.18605768,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,311.00248324,3.00808324
130.43500000,5.00000000,0.15662587,115.34643471,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,310.98664960,2.99224960
130.44000000,5.00000000,0.15779146,114.50065502,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,310.97075283,2.97635283
130.44500000,5.00000000,0.15898346,113.64858116,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,310.95479149,2.96039149
130.45000000,5.00000000,0.16020289,112.79007048,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,310.93876410,2.94436410
130.45500000,5.00000000,0.16145082,111.92497487,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,310.92266911,2.92826911
130.46000000,5.00000000,0.16272838,111.05314043,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,310.90650493,2.91210493
130.46500000,5.00000000,0.16403675,110.17440719,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,310.89026988,2.89586988
130.47000000,5.00000000,0.16537720,109.28860874,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,310.87396223,2.87956223
130.47500000,5.00000000,0.16675106,108.39557187,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,310.85758015,2.86318015
130.48000000,5.00000000,0.16815973,107.49511617,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,310.84112178,2.84672178
130.48500000,5.00000000,0.16960472,106.58705362,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,310.82458514,2.83018514
130.49000000,5.00000000,0.17108762,105.67118813,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,310.80796818,2.81356818
130.49500000,5.00000000,0.17261010,104.74731500,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,310.79126876,2.79686876
130.50000000,5.00000000,0.17417397,103.81522046,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,310.77448462,2.78008462
130.50500000,5.00000000,0.17578113,102.87468104,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,310.75761344,2.76321344
130.51000000,5.00000000,0.17743361,101.92546296,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,310.74065275,2.74625275
130.51500000,5.00000000,0.17913360,100.96732145,-1.50000000,-0.30000000,0.00000000,155.00000000,0.00000000,310.72359998,2.72919998
130.52000000,5.00000000,0.11656970,100.00000000,-1.50000000,-0.40000000,0.00000000,155.00000000,0.00000000,311.59567247,3.60127247
137.85000000,5.00000000,0.11704783,154.09931862,-1.50000000,-0.40000000,0.00000000,155.00000000,0.00000000,311.58198258,3.58758258
137.85500000,5.00000000,0.11753189,153.46726035,-1.50000000,-0.40000000,0.00000000,155.00000000,0.00000000,311.56826646,3.57386646
137.86000000,5.00000000,0.11802201,152.83258815,-1.50000000,-0.40000000,0.00000000,155.00000000,0.00000000,311.55452380,3.56012380
137.86500000,5.00000000,0.11851831,152.19526931,-1.50000000,-0.40000000,0.00000000,155.00000000,0.00000000,311.54075426,3.54635426
